track_id,track_name,artist_name,popularity,album,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,track_href,analysis_url,duration_ms,time_signature
64ybTt8CKxPdeXBNnu08Op,Believer,['American Authors'],43,"Oh, What A Life",spotify:track:64ybTt8CKxPdeXBNnu08Op,0.582,0.968,1,-2.909,1,0.0367,0.00138,0.0128,0.13,0.91,120.0,audio_features,64ybTt8CKxPdeXBNnu08Op,https://api.spotify.com/v1/tracks/64ybTt8CKxPdeXBNnu08Op,https://api.spotify.com/v1/audio-analysis/64ybTt8CKxPdeXBNnu08Op,183893,4
0w7vodPWFEcuEYvWpbNbOu,Rainha da Finesse,['WIU'],73,Vagabundo de Luxo,spotify:track:0w7vodPWFEcuEYvWpbNbOu,0.792,0.847,3,-2.114,0,0.0586,0.551,0.0,0.175,0.647,129.922,audio_features,0w7vodPWFEcuEYvWpbNbOu,https://api.spotify.com/v1/tracks/0w7vodPWFEcuEYvWpbNbOu,https://api.spotify.com/v1/audio-analysis/0w7vodPWFEcuEYvWpbNbOu,166154,4
0VybBobSYSzliyEJ1VqwGR,Problemas de um Milionário,"['WIU', 'Teto']",70,Problemas de um Milionário,spotify:track:0VybBobSYSzliyEJ1VqwGR,0.93,0.484,2,-5.486,1,0.259,0.355,6.84e-05,0.0922,0.747,133.03,audio_features,0VybBobSYSzliyEJ1VqwGR,https://api.spotify.com/v1/tracks/0VybBobSYSzliyEJ1VqwGR,https://api.spotify.com/v1/audio-analysis/0VybBobSYSzliyEJ1VqwGR,144361,4
6bTdZ7xfKp3NqqADJ8HLyj,Vampiro,"['Matuê', 'WIU', 'Teto']",70,Vampiro,spotify:track:6bTdZ7xfKp3NqqADJ8HLyj,0.782,0.643,8,-4.956,0,0.0438,0.0136,0.0,0.0654,0.627,114.994,audio_features,6bTdZ7xfKp3NqqADJ8HLyj,https://api.spotify.com/v1/tracks/6bTdZ7xfKp3NqqADJ8HLyj,https://api.spotify.com/v1/audio-analysis/6bTdZ7xfKp3NqqADJ8HLyj,250435,4
42XLOKRo2bv2Ne9lTOGSQA,Vidigal,['WIU'],69,Vagabundo de Luxo,spotify:track:42XLOKRo2bv2Ne9lTOGSQA,0.754,0.846,5,-3.064,0,0.265,0.122,0.0,0.119,0.589,172.054,audio_features,42XLOKRo2bv2Ne9lTOGSQA,https://api.spotify.com/v1/tracks/42XLOKRo2bv2Ne9lTOGSQA,https://api.spotify.com/v1/audio-analysis/42XLOKRo2bv2Ne9lTOGSQA,197904,4
697gwO5YoSGVAnlfREIZll,Tenho Que Me Decidir,"['MC PH', 'Borges', 'WIU', 'Pedro Lotto', 'WEY']",69,O Cara Do Momento,spotify:track:697gwO5YoSGVAnlfREIZll,0.795,0.603,1,-6.703,1,0.0775,0.392,0.0,0.118,0.753,124.109,audio_features,697gwO5YoSGVAnlfREIZll,https://api.spotify.com/v1/tracks/697gwO5YoSGVAnlfREIZll,https://api.spotify.com/v1/audio-analysis/697gwO5YoSGVAnlfREIZll,232258,4
6BWWgcNJWXQ4qRuzY5LzBP,Tenho que Me Decidir,"['Felipe Amorim', 'MC PH', 'WIU', 'DG e Batidão Stronda']",68,Tenho que Me Decidir,spotify:track:6BWWgcNJWXQ4qRuzY5LzBP,0.871,0.926,8,-2.612,0,0.0304,0.489,9.28e-05,0.359,0.969,124.016,audio_features,6BWWgcNJWXQ4qRuzY5LzBP,https://api.spotify.com/v1/tracks/6BWWgcNJWXQ4qRuzY5LzBP,https://api.spotify.com/v1/audio-analysis/6BWWgcNJWXQ4qRuzY5LzBP,183960,4
0XkH47qUbNA4YGdD4WEjAA,Depois do Baile,"['DENNIS', 'Veigh', 'WIU', 'MC PH', 'Budah', 'Djonga', 'Mc Don Juan', 'Hungria', 'Orochi', 'Azzy']",67,Depois do Baile,spotify:track:0XkH47qUbNA4YGdD4WEjAA,0.88,0.76,6,-5.306,1,0.0886,0.151,6.7e-06,0.104,0.65,128.015,audio_features,0XkH47qUbNA4YGdD4WEjAA,https://api.spotify.com/v1/tracks/0XkH47qUbNA4YGdD4WEjAA,https://api.spotify.com/v1/audio-analysis/0XkH47qUbNA4YGdD4WEjAA,632887,4
1JzMOnuyabzpRuSudDD4Cq,Brinca Demais,"['WIU', 'Matuê', 'Teto']",67,Manual de Como Amar Errado,spotify:track:1JzMOnuyabzpRuSudDD4Cq,0.754,0.633,5,-6.087,0,0.181,0.398,0.0,0.117,0.228,99.597,audio_features,1JzMOnuyabzpRuSudDD4Cq,https://api.spotify.com/v1/tracks/1JzMOnuyabzpRuSudDD4Cq,https://api.spotify.com/v1/audio-analysis/1JzMOnuyabzpRuSudDD4Cq,194400,4
2orGm2E68ODFYOURjaES62,Felina,"['WIU', 'MC Ryan SP']",66,Felina,spotify:track:2orGm2E68ODFYOURjaES62,0.585,0.662,5,-4.235,0,0.351,0.385,0.0,0.0966,0.533,169.239,audio_features,2orGm2E68ODFYOURjaES62,https://api.spotify.com/v1/tracks/2orGm2E68ODFYOURjaES62,https://api.spotify.com/v1/audio-analysis/2orGm2E68ODFYOURjaES62,225882,4
7nFvKgVumc9FcU97zGjjei,Coração de Gelo,['WIU'],66,Manual de Como Amar Errado,spotify:track:7nFvKgVumc9FcU97zGjjei,0.732,0.671,10,-4.276,0,0.082,0.124,0.0,0.128,0.836,159.907,audio_features,7nFvKgVumc9FcU97zGjjei,https://api.spotify.com/v1/tracks/7nFvKgVumc9FcU97zGjjei,https://api.spotify.com/v1/audio-analysis/7nFvKgVumc9FcU97zGjjei,168000,4
68qzO9uhrv6zwONksdHYuj,Cara da Midia,"['Mc Daniel', 'Dj Luan MPC', 'DJ PEPI']",77,Sem Música,spotify:track:68qzO9uhrv6zwONksdHYuj,0.751,0.701,1,-6.789,0,0.0646,0.603,0.000258,0.264,0.246,123.903,audio_features,68qzO9uhrv6zwONksdHYuj,https://api.spotify.com/v1/tracks/68qzO9uhrv6zwONksdHYuj,https://api.spotify.com/v1/audio-analysis/68qzO9uhrv6zwONksdHYuj,170323,4
6FllOXq1UDCFDt1V4YvN3K,Vamo de Pagodin,"['Mc Daniel', 'DJ WN', 'Dj GM']",75,Vamo de Pagodin,spotify:track:6FllOXq1UDCFDt1V4YvN3K,0.883,0.194,8,-14.974,1,0.508,0.197,0.0,0.13,0.9,92.626,audio_features,6FllOXq1UDCFDt1V4YvN3K,https://api.spotify.com/v1/tracks/6FllOXq1UDCFDt1V4YvN3K,https://api.spotify.com/v1/audio-analysis/6FllOXq1UDCFDt1V4YvN3K,160865,4
0prrifDVNELg91qIr1K4p2,Pampa,"['CountryBeat', 'Mc Daniel']",62,Isso é CountryBeat,spotify:track:0prrifDVNELg91qIr1K4p2,0.89,0.648,1,-5.303,0,0.0812,0.0237,0.0,0.024,0.859,121.991,audio_features,0prrifDVNELg91qIr1K4p2,https://api.spotify.com/v1/tracks/0prrifDVNELg91qIr1K4p2,https://api.spotify.com/v1/audio-analysis/0prrifDVNELg91qIr1K4p2,119754,4
5u7Xi0QhfkYy3qETJJ5lae,Samba de Malandro,"['MC Paulin da Capital', 'Love Funk', 'Mc Piedro', 'Dj GM', 'DJ WN', 'MC Ryan SP', 'Mc Daniel']",69,Samba de Malandro,spotify:track:5u7Xi0QhfkYy3qETJJ5lae,0.633,0.463,5,-4.479,0,0.353,0.124,0.0,0.247,0.827,92.615,audio_features,5u7Xi0QhfkYy3qETJJ5lae,https://api.spotify.com/v1/tracks/5u7Xi0QhfkYy3qETJJ5lae,https://api.spotify.com/v1/audio-analysis/5u7Xi0QhfkYy3qETJJ5lae,300842,4
4WXVqLSRHF4ypdiBngbcqU,Set Dj Gm 6.0,"['Dj GM', 'Mc Paiva ZS', 'Triz', 'MC Paulin da Capital', 'Mc Lipi', 'Mc Lele JP', 'MC Ryan SP', 'Gabb MC', 'Mc Daniel', 'MC Cebezinho', 'MC GH do 7', 'MC Marks', 'GREGO', 'Mc Negão Original']",68,Set Dj Gm 6.0,spotify:track:4WXVqLSRHF4ypdiBngbcqU,0.459,0.747,8,-2.665,0,0.199,0.355,0.0,0.289,0.517,63.546,audio_features,4WXVqLSRHF4ypdiBngbcqU,https://api.spotify.com/v1/tracks/4WXVqLSRHF4ypdiBngbcqU,https://api.spotify.com/v1/audio-analysis/4WXVqLSRHF4ypdiBngbcqU,624000,5
02hupCKclLtfyoQrp2xtfz,Não Para,"['Mc Daniel', 'LUDMILLA', 'Blakbone', 'DJ Cash']",68,Sem Música,spotify:track:02hupCKclLtfyoQrp2xtfz,0.606,0.751,5,-3.92,0,0.271,0.199,0.0,0.21,0.593,65.279,audio_features,02hupCKclLtfyoQrp2xtfz,https://api.spotify.com/v1/tracks/02hupCKclLtfyoQrp2xtfz,https://api.spotify.com/v1/audio-analysis/02hupCKclLtfyoQrp2xtfz,130218,4
3ZNjlT5zR0jkEVzSSZCQeJ,Ritmista 1.0,"['DJ WN', 'MC Hariel', 'MC Ryan SP', 'MC Paulin da Capital', 'Mc Lipi', 'MC Vinny', 'Gabb MC', 'Mc Kadu', 'Mc Daniel', 'MC GH do 7', 'NOG', 'Love Funk']",68,Ritmista 1.0,spotify:track:3ZNjlT5zR0jkEVzSSZCQeJ,0.601,0.51,11,-4.471,0,0.143,0.607,0.0,0.156,0.923,88.242,audio_features,3ZNjlT5zR0jkEVzSSZCQeJ,https://api.spotify.com/v1/tracks/3ZNjlT5zR0jkEVzSSZCQeJ,https://api.spotify.com/v1/audio-analysis/3ZNjlT5zR0jkEVzSSZCQeJ,615810,4
6P1mkNAmgihFwFRBhpaev3,ENTRA NA DEFENDER,"['Luan Pereira', 'Mc Daniel']",68,ENTRA NA DEFENDER,spotify:track:6P1mkNAmgihFwFRBhpaev3,0.749,0.44,1,-8.747,0,0.269,0.0667,0.0,0.433,0.301,130.0,audio_features,6P1mkNAmgihFwFRBhpaev3,https://api.spotify.com/v1/tracks/6P1mkNAmgihFwFRBhpaev3,https://api.spotify.com/v1/audio-analysis/6P1mkNAmgihFwFRBhpaev3,174727,4
3jTyFoGeD3DTu9cnnctMWN,DENTRO DA HILUX,"['Luan Pereira', 'Mc Daniel', 'MC Ryan SP']",67,DENTRO DA HILUX,spotify:track:3jTyFoGeD3DTu9cnnctMWN,0.728,0.527,6,-6.347,0,0.091,0.0906,0.0,0.0861,0.333,129.978,audio_features,3jTyFoGeD3DTu9cnnctMWN,https://api.spotify.com/v1/tracks/3jTyFoGeD3DTu9cnnctMWN,https://api.spotify.com/v1/audio-analysis/3jTyFoGeD3DTu9cnnctMWN,163014,4
0g4B3MIEWu3nNdQI8FXRt6,Ela É Fútil,"['CJota', 'Mc Daniel', 'Veigh', 'Pedro Lotto']",55,Traumas e Vícios,spotify:track:0g4B3MIEWu3nNdQI8FXRt6,0.676,0.637,8,-2.909,0,0.0911,0.221,0.0,0.317,0.672,125.859,audio_features,0g4B3MIEWu3nNdQI8FXRt6,https://api.spotify.com/v1/tracks/0g4B3MIEWu3nNdQI8FXRt6,https://api.spotify.com/v1/audio-analysis/0g4B3MIEWu3nNdQI8FXRt6,175702,4
1FhgmMvNlh3nJ1Ldc2eE6H,High Road (feat. Jessie Murph),"['Koe Wetzel', 'Jessie Murph']",73,9 Lives,spotify:track:1FhgmMvNlh3nJ1Ldc2eE6H,0.622,0.726,6,-5.608,1,0.0304,0.0518,0.0,0.0906,0.534,138.043,audio_features,1FhgmMvNlh3nJ1Ldc2eE6H,https://api.spotify.com/v1/tracks/1FhgmMvNlh3nJ1Ldc2eE6H,https://api.spotify.com/v1/audio-analysis/1FhgmMvNlh3nJ1Ldc2eE6H,178416,4
0kE09o4Jdeu7vqjmkV1YJP,Wild Ones (feat. Jelly Roll),"['Jessie Murph', 'Jelly Roll']",73,That Ain't No Man That's The Devil,spotify:track:0kE09o4Jdeu7vqjmkV1YJP,0.662,0.55,0,-5.816,1,0.0366,0.00354,8.95e-06,0.406,0.308,136.184,audio_features,0kE09o4Jdeu7vqjmkV1YJP,https://api.spotify.com/v1/tracks/0kE09o4Jdeu7vqjmkV1YJP,https://api.spotify.com/v1/audio-analysis/0kE09o4Jdeu7vqjmkV1YJP,141368,4
67aaig0zaaSzf8zPqSUoN4,Dirty (feat. Teddy Swims),"['Jessie Murph', 'Teddy Swims']",69,That Ain't No Man That's The Devil,spotify:track:67aaig0zaaSzf8zPqSUoN4,0.397,0.562,1,-5.635,1,0.0418,0.223,0.0,0.127,0.194,133.556,audio_features,67aaig0zaaSzf8zPqSUoN4,https://api.spotify.com/v1/tracks/67aaig0zaaSzf8zPqSUoN4,https://api.spotify.com/v1/audio-analysis/67aaig0zaaSzf8zPqSUoN4,173362,3
60eA3QITW5G2D7Woc11uKc,Heartbroken (feat. Jessie Murph & Polo G),"['Diplo', 'Jessie Murph', 'Polo G']",68,Diplo Presents Thomas Wesley: Chapter 2 - Swamp Savant,spotify:track:60eA3QITW5G2D7Woc11uKc,0.67,0.589,2,-5.693,1,0.0873,0.379,0.0,0.0942,0.628,146.978,audio_features,60eA3QITW5G2D7Woc11uKc,https://api.spotify.com/v1/tracks/60eA3QITW5G2D7Woc11uKc,https://api.spotify.com/v1/audio-analysis/60eA3QITW5G2D7Woc11uKc,204325,4
3kvgQZmOgwjfVnuduPPDZG,Someone In This Room (feat. Bailey Zimmerman),"['Jessie Murph', 'Bailey Zimmerman']",68,That Ain't No Man That's The Devil,spotify:track:3kvgQZmOgwjfVnuduPPDZG,0.48,0.338,3,-8.899,1,0.0346,0.488,0.0,0.103,0.267,145.531,audio_features,3kvgQZmOgwjfVnuduPPDZG,https://api.spotify.com/v1/tracks/3kvgQZmOgwjfVnuduPPDZG,https://api.spotify.com/v1/audio-analysis/3kvgQZmOgwjfVnuduPPDZG,200967,4
53UMRr4KOgZP5Ins0aGlhs,Always Been You,['Jessie Murph'],66,drowning,spotify:track:53UMRr4KOgZP5Ins0aGlhs,0.655,0.572,3,-7.666,0,0.0535,0.646,1.81e-06,0.0774,0.403,137.12,audio_features,53UMRr4KOgZP5Ins0aGlhs,https://api.spotify.com/v1/tracks/53UMRr4KOgZP5Ins0aGlhs,https://api.spotify.com/v1/audio-analysis/53UMRr4KOgZP5Ins0aGlhs,131825,4
7wB9sL81rFRGhRt6msZ9CV,How Could You,['Jessie Murph'],66,drowning,spotify:track:7wB9sL81rFRGhRt6msZ9CV,0.573,0.17,11,-10.576,1,0.0555,0.834,3.08e-06,0.108,0.28,146.749,audio_features,7wB9sL81rFRGhRt6msZ9CV,https://api.spotify.com/v1/tracks/7wB9sL81rFRGhRt6msZ9CV,https://api.spotify.com/v1/audio-analysis/7wB9sL81rFRGhRt6msZ9CV,187813,3
7MOCaEUbfGyq1K96umNVwJ,Pray,['Jessie Murph'],66,drowning,spotify:track:7MOCaEUbfGyq1K96umNVwJ,0.588,0.39,8,-7.753,1,0.0578,0.726,1.26e-05,0.0965,0.206,96.571,audio_features,7MOCaEUbfGyq1K96umNVwJ,https://api.spotify.com/v1/tracks/7MOCaEUbfGyq1K96umNVwJ,https://api.spotify.com/v1/audio-analysis/7MOCaEUbfGyq1K96umNVwJ,146267,4
1hnHgiBiMZlZp7EVxD0eCX,Son of a Bitch,['Jessie Murph'],61,That Ain't No Man That's The Devil,spotify:track:1hnHgiBiMZlZp7EVxD0eCX,0.597,0.679,2,-7.514,0,0.174,0.271,0.0,0.0968,0.498,149.068,audio_features,1hnHgiBiMZlZp7EVxD0eCX,https://api.spotify.com/v1/tracks/1hnHgiBiMZlZp7EVxD0eCX,https://api.spotify.com/v1/audio-analysis/1hnHgiBiMZlZp7EVxD0eCX,155984,4
3SQJJ5wTW8y40TE0abStR6,While You're At It,['Jessie Murph'],62,drowning,spotify:track:3SQJJ5wTW8y40TE0abStR6,0.629,0.429,7,-6.755,1,0.0379,0.359,3.47e-05,0.227,0.161,141.885,audio_features,3SQJJ5wTW8y40TE0abStR6,https://api.spotify.com/v1/tracks/3SQJJ5wTW8y40TE0abStR6,https://api.spotify.com/v1/audio-analysis/3SQJJ5wTW8y40TE0abStR6,127293,4
2eAZfqOm4EnOF9VvN50Tyc,The Way Life Goes (feat. Oh Wonder),"['Lil Uzi Vert', 'Oh Wonder']",79,Luv Is Rage 2,spotify:track:2eAZfqOm4EnOF9VvN50Tyc,0.703,0.757,1,-3.612,1,0.05,0.617,0.0,0.106,0.696,82.008,audio_features,2eAZfqOm4EnOF9VvN50Tyc,https://api.spotify.com/v1/tracks/2eAZfqOm4EnOF9VvN50Tyc,https://api.spotify.com/v1/audio-analysis/2eAZfqOm4EnOF9VvN50Tyc,221747,4
6GNifiuBPrKFpwNBYnooFm,The Way Life Goes (feat. Nicki Minaj & Oh Wonder) - Remix,"['Lil Uzi Vert', 'Nicki Minaj', 'Oh Wonder']",62,The Way Life Goes (feat. Nicki Minaj & Oh Wonder) [Remix],spotify:track:6GNifiuBPrKFpwNBYnooFm,0.749,0.671,6,-5.151,1,0.0599,0.68,0.0,0.167,0.756,81.994,audio_features,6GNifiuBPrKFpwNBYnooFm,https://api.spotify.com/v1/tracks/6GNifiuBPrKFpwNBYnooFm,https://api.spotify.com/v1/audio-analysis/6GNifiuBPrKFpwNBYnooFm,268864,4
3X3mfRMRaPJRiIMDMQtSkd,Landslide,['Oh Wonder'],60,Oh Wonder,spotify:track:3X3mfRMRaPJRiIMDMQtSkd,0.624,0.423,1,-8.757,1,0.0628,0.748,8.18e-05,0.103,0.325,81.299,audio_features,3X3mfRMRaPJRiIMDMQtSkd,https://api.spotify.com/v1/tracks/3X3mfRMRaPJRiIMDMQtSkd,https://api.spotify.com/v1/audio-analysis/3X3mfRMRaPJRiIMDMQtSkd,208229,4
1uw7zptD4uClo6XsS8dQWY,The Sun,"['Ben Böhmer', 'Oh Wonder']",54,Bloom,spotify:track:1uw7zptD4uClo6XsS8dQWY,0.558,0.534,4,-11.262,1,0.0653,0.738,0.0542,0.125,0.0935,123.853,audio_features,1uw7zptD4uClo6XsS8dQWY,https://api.spotify.com/v1/tracks/1uw7zptD4uClo6XsS8dQWY,https://api.spotify.com/v1/audio-analysis/1uw7zptD4uClo6XsS8dQWY,184280,4
5pLpkaIRobcvPnUmclNv6o,Technicolour Beat,['Oh Wonder'],55,Oh Wonder,spotify:track:5pLpkaIRobcvPnUmclNv6o,0.597,0.363,5,-10.365,0,0.0314,0.626,2.96e-05,0.0848,0.0785,130.022,audio_features,5pLpkaIRobcvPnUmclNv6o,https://api.spotify.com/v1/tracks/5pLpkaIRobcvPnUmclNv6o,https://api.spotify.com/v1/audio-analysis/5pLpkaIRobcvPnUmclNv6o,180120,4
6Vigp41BietH0WoFZ52JI5,All We Do,['Oh Wonder'],54,Oh Wonder,spotify:track:6Vigp41BietH0WoFZ52JI5,0.59,0.242,10,-11.724,0,0.0516,0.978,0.000124,0.0906,0.366,126.721,audio_features,6Vigp41BietH0WoFZ52JI5,https://api.spotify.com/v1/tracks/6Vigp41BietH0WoFZ52JI5,https://api.spotify.com/v1/audio-analysis/6Vigp41BietH0WoFZ52JI5,214174,4
2QgNcjwEn0vGmTommfszQd,Lose It,['Oh Wonder'],54,Oh Wonder,spotify:track:2QgNcjwEn0vGmTommfszQd,0.52,0.329,2,-9.337,0,0.0381,0.725,1.31e-05,0.333,0.171,87.857,audio_features,2QgNcjwEn0vGmTommfszQd,https://api.spotify.com/v1/tracks/2QgNcjwEn0vGmTommfszQd,https://api.spotify.com/v1/audio-analysis/2QgNcjwEn0vGmTommfszQd,229935,4
2kJqNHHGOzLNahukdvlDWN,Drive,['Oh Wonder'],52,Oh Wonder,spotify:track:2kJqNHHGOzLNahukdvlDWN,0.657,0.456,9,-8.351,1,0.0961,0.705,8.84e-06,0.084,0.381,141.735,audio_features,2kJqNHHGOzLNahukdvlDWN,https://api.spotify.com/v1/tracks/2kJqNHHGOzLNahukdvlDWN,https://api.spotify.com/v1/audio-analysis/2kJqNHHGOzLNahukdvlDWN,196466,4
0IVHlst3XMgzXUJbIyZ8oO,Without You,['Oh Wonder'],51,Oh Wonder,spotify:track:0IVHlst3XMgzXUJbIyZ8oO,0.639,0.465,11,-7.247,0,0.0696,0.27,1.45e-06,0.124,0.319,86.994,audio_features,0IVHlst3XMgzXUJbIyZ8oO,https://api.spotify.com/v1/tracks/0IVHlst3XMgzXUJbIyZ8oO,https://api.spotify.com/v1/audio-analysis/0IVHlst3XMgzXUJbIyZ8oO,224740,4
3sZfQB5uYTJmA4QnB8dv7P,White Blood,['Oh Wonder'],50,Oh Wonder,spotify:track:3sZfQB5uYTJmA4QnB8dv7P,0.477,0.229,0,-14.402,1,0.0555,0.845,0.000446,0.196,0.0819,131.28,audio_features,3sZfQB5uYTJmA4QnB8dv7P,https://api.spotify.com/v1/tracks/3sZfQB5uYTJmA4QnB8dv7P,https://api.spotify.com/v1/audio-analysis/3sZfQB5uYTJmA4QnB8dv7P,257427,4
0hs52k0bAXIBQ2SzGx5mzI,"Hey Minnale (From ""Amaran"")","['Haricharan', 'Shweta Mohan', 'G. V. Prakash', 'Karthik Netha']",58,"Hey Minnale (From ""Amaran"")",spotify:track:0hs52k0bAXIBQ2SzGx5mzI,0.683,0.609,0,-8.657,0,0.0383,0.263,0.0,0.375,0.423,106.024,audio_features,0hs52k0bAXIBQ2SzGx5mzI,https://api.spotify.com/v1/tracks/0hs52k0bAXIBQ2SzGx5mzI,https://api.spotify.com/v1/audio-analysis/0hs52k0bAXIBQ2SzGx5mzI,229811,4
2uqXfUERVBLa1heEoUTBlO,Thuli Thuli,"['Yuvan Shankar Raja', 'Haricharan', 'Tanvi Shah']",62,Paiya (Original Motion Picture Soundtrack),spotify:track:2uqXfUERVBLa1heEoUTBlO,0.709,0.528,7,-7.429,0,0.0309,0.256,0.00189,0.112,0.649,91.999,audio_features,2uqXfUERVBLa1heEoUTBlO,https://api.spotify.com/v1/tracks/2uqXfUERVBLa1heEoUTBlO,https://api.spotify.com/v1/audio-analysis/2uqXfUERVBLa1heEoUTBlO,283347,4
6YcBBZVKYYRirfeAt6BeGA,Machi Open the Bottle,"['Yuvan Shankar Raja', 'Mano', 'Premgi Amaren', 'Tippu', 'Haricharan', 'Naveen Madhav']",60,Mankatha (Original Motion Picture Soundtrack),spotify:track:6YcBBZVKYYRirfeAt6BeGA,0.485,0.92,5,-6.243,1,0.277,0.664,0.000339,0.216,0.767,169.944,audio_features,6YcBBZVKYYRirfeAt6BeGA,https://api.spotify.com/v1/tracks/6YcBBZVKYYRirfeAt6BeGA,https://api.spotify.com/v1/audio-analysis/6YcBBZVKYYRirfeAt6BeGA,285973,4
5Nuv6312XkkZd82AnnSc9g,Pookkalae Sattru Oyivedungal,"['A.R. Rahman', 'Haricharan', 'Madhan Karky', 'Shreya Ghoshal']",59,I (Original Motion Picture Soundtrack),spotify:track:5Nuv6312XkkZd82AnnSc9g,0.678,0.776,2,-5.827,1,0.0828,0.446,0.0,0.127,0.625,85.942,audio_features,5Nuv6312XkkZd82AnnSc9g,https://api.spotify.com/v1/tracks/5Nuv6312XkkZd82AnnSc9g,https://api.spotify.com/v1/audio-analysis/5Nuv6312XkkZd82AnnSc9g,308162,4
6O1VWYPfl85dDeKiaCJKza,Chiru Chiru,"['Yuvan Shankar Raja', 'Haricharan', 'Sagar Desai']",59,Awaara (Original Motion Picture Soundtrack),spotify:track:6O1VWYPfl85dDeKiaCJKza,0.722,0.496,7,-7.554,0,0.0327,0.223,0.000507,0.103,0.645,92.007,audio_features,6O1VWYPfl85dDeKiaCJKza,https://api.spotify.com/v1/tracks/6O1VWYPfl85dDeKiaCJKza,https://api.spotify.com/v1/audio-analysis/6O1VWYPfl85dDeKiaCJKza,284467,4
6sdFD2tvkP5Pd93y33qaQg,Lailakame,"['Haricharan', 'Rahul Raj', 'B.K. Harinarayanan']",59,Ezra,spotify:track:6sdFD2tvkP5Pd93y33qaQg,0.496,0.522,4,-7.028,1,0.0254,0.258,1.67e-06,0.1,0.222,99.901,audio_features,6sdFD2tvkP5Pd93y33qaQg,https://api.spotify.com/v1/tracks/6sdFD2tvkP5Pd93y33qaQg,https://api.spotify.com/v1/audio-analysis/6sdFD2tvkP5Pd93y33qaQg,256078,4
3YB09zhSWO8mmESr8NUV0n,Manasa,"['Haricharan', 'Sadhana Sargam', 'Mahalakshmi Iyer', 'Naresh Iyer', 'Krishh']",58,Munna,spotify:track:3YB09zhSWO8mmESr8NUV0n,0.863,0.625,9,-6.901,0,0.0417,0.328,4.93e-06,0.0831,0.938,100.012,audio_features,3YB09zhSWO8mmESr8NUV0n,https://api.spotify.com/v1/tracks/3YB09zhSWO8mmESr8NUV0n,https://api.spotify.com/v1/audio-analysis/3YB09zhSWO8mmESr8NUV0n,349653,4
5AnTS2GAOnXjfBqDpEBCfx,Arabu Naadu,"['Haricharan', 'Yuvan Shankar Raja']",40,Thottal Poo Malarum (Original Motion Picture Soundtrack),spotify:track:5AnTS2GAOnXjfBqDpEBCfx,0.745,0.46,5,-9.92,0,0.0614,0.0957,1.06e-06,0.0751,0.803,84.993,audio_features,5AnTS2GAOnXjfBqDpEBCfx,https://api.spotify.com/v1/tracks/5AnTS2GAOnXjfBqDpEBCfx,https://api.spotify.com/v1/audio-analysis/5AnTS2GAOnXjfBqDpEBCfx,322013,4
0n84wNo6l1WDuAPDy5uM7Z,"Jalsa (From ""Chennai-600028"")","['Ranjith Govind', 'Tippu', 'Haricharan', 'Karthik', 'Premgi Amaren']",54,Ranjith Hits at Yuvan Music,spotify:track:0n84wNo6l1WDuAPDy5uM7Z,0.902,0.593,7,-7.717,1,0.129,0.0109,0.00347,0.813,0.604,99.999,audio_features,0n84wNo6l1WDuAPDy5uM7Z,https://api.spotify.com/v1/tracks/0n84wNo6l1WDuAPDy5uM7Z,https://api.spotify.com/v1/audio-analysis/0n84wNo6l1WDuAPDy5uM7Z,236800,4
65hrZPcYs8AlXbRl8375gO,Azhagiye,"['A.R. Rahman', 'Arjun Chandy', 'Haricharan', 'Jonita Gandhi']",56,Kaatru Veliyidai (Original Motion Picture Soundtrack),spotify:track:65hrZPcYs8AlXbRl8375gO,0.681,0.458,9,-10.455,1,0.0408,0.0957,0.114,0.121,0.903,100.009,audio_features,65hrZPcYs8AlXbRl8375gO,https://api.spotify.com/v1/tracks/65hrZPcYs8AlXbRl8375gO,https://api.spotify.com/v1/audio-analysis/65hrZPcYs8AlXbRl8375gO,224657,4
58f4twRnbZOOVUhMUpplJ4,Brown Munde,"['AP Dhillon', 'Gminxr', 'Gurinder Gill', 'Shinda Kahlon']",67,Brown Munde,spotify:track:58f4twRnbZOOVUhMUpplJ4,0.854,0.611,8,-6.26,0,0.0864,0.223,0.0,0.119,0.417,100.024,audio_features,58f4twRnbZOOVUhMUpplJ4,https://api.spotify.com/v1/tracks/58f4twRnbZOOVUhMUpplJ4,https://api.spotify.com/v1/audio-analysis/58f4twRnbZOOVUhMUpplJ4,254400,4
3UhmuWcFaLS3AO3kI9ynQ2,Insane,"['AP Dhillon', 'Shinda Kahlon', 'Gurinder Gill', 'Gminxr']",66,Insane,spotify:track:3UhmuWcFaLS3AO3kI9ynQ2,0.796,0.572,8,-7.03,0,0.0545,0.416,2.55e-05,0.0975,0.304,98.967,audio_features,3UhmuWcFaLS3AO3kI9ynQ2,https://api.spotify.com/v1/tracks/3UhmuWcFaLS3AO3kI9ynQ2,https://api.spotify.com/v1/audio-analysis/3UhmuWcFaLS3AO3kI9ynQ2,206061,4
